Код ELKO;Категория;Подкатегория;Производитель;Заводской код;Название и описание продукта;Дополнительная информация;Цена RUR;В наличии MOS;В наличии SPB;Гарантия;Страница ELKO;Рейтинг PG
1157072;Серверное оборудование;Жесткие диски Enterprise SAS;TOSHIBA;AL13SEB300;"HDD SAS2.5"" 300GB 10000RPM 64MB AL13SEB300 TOSHIBA";"HDD Capacity-300GB/ Interface:SAS-Yes/ Buffer memory size-64 MB/ Rotation speed-10000 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-3.7 ms/ Drive thickness-15mm/ Form Factor-2,5""/ MTBF-2e+006 hours/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-31.5 cm,Shipping Box Depth-50 cm,Shipping Box Height-18 cm,Shipping Box Weight-9.5 kg/ Unit Brutto Volume-0.0007088 cubm/ Unit Net Weight-0.2 kg/ Unit Gross Weight-0.238 kg/ Parameter Level-3";7515.80;> 100;2;60 месяцев;https://ecom.elko.ru/Catalog/Product/1157072;1.3
1163023;Серверное оборудование;Жесткие диски Enterprise SAS;TOSHIBA;AL13SXB300N;"HDD SAS2.5"" 300GB 15000RPM 64MB AL13SXB300N TOSHIBA";"HDD Capacity-300GB/ Interface:SAS-Yes/ Buffer memory size-64 MB/ Rotation speed-15000 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-2.7 ms/ Drive thickness-15mm/ Form Factor-2,5""/ MTBF-2e+006 hours/ Shipping box quantity-40/ Shipping/Package Box Dimensions:Shipping Box Width-33 cm,Shipping Box Depth-50 cm,Shipping Box Height-19 cm,Shipping Box Weight-9.68 kg/ Unit Brutto Volume-0.0007838 cubm/ Unit Net Weight-0.23 kg/ Unit Gross Weight-0.242 kg/ Parameter Level-3";17084.38;> 10;10;60 месяцев;https://ecom.elko.ru/Catalog/Product/1163023;1.3
1129970;Серверное оборудование;Жесткие диски Enterprise SATA;WD;WD5000HHTZ;HDD SATA 500GB 10000RPM 6GB/S 64MB WD5000HHTZ WDC;"HDD Family name-VelociRaptor/ HDD Capacity-500GB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-10000 rpm/ Average Seek-8 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-27.4 cm,Shipping Box Depth-49.6 cm,Shipping Box Height-21.9 cm,Shipping Box Weight-11.15 kg/ Unit Brutto Volume-0.001455 cubm/ Unit Net Weight-0.5 kg/ Unit Gross Weight-0.55 kg/ Parameter Level-3";7416.47;звонить;3;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1129970;1.3
1129971;Серверное оборудование;Жесткие диски Enterprise SATA;WD;WD1000DHTZ;HDD SATA 1TB 10000RPM 6GB/S 64MB WD1000DHTZ WDC;"HDD Family name-VelociRaptor/ HDD Capacity-1TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-10000 rpm/ Average Seek-8 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-27.4 cm,Shipping Box Depth-49.6 cm,Shipping Box Height-21.9 cm,Shipping Box Weight-11.15 kg/ Unit Brutto Volume-0.001455 cubm/ Unit Net Weight-0.5 kg/ Unit Gross Weight-0.557 kg/ Parameter Level-3";12879.50;> 40;1;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1129971;1.3
1130032;Серверное оборудование;Жесткие диски Enterprise SATA;WD;WD1000CHTZ;"HDD SATA 1TB 10000RPM 6GB/S 2.5"" 64MB WD1000CHTZ WDC";"HDD Family name-VelociRaptor/ HDD Capacity-1TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-10000 rpm/ Drive thickness-15mm/ Form Factor-2,5""/ Pallet quantity-1920/ Shipping box quantity-40/ Unit Brutto Volume-0.000569 cubm/ Unit Net Weight-0.23 kg/ Unit Gross Weight-0.261 kg/ Parameter Level-2";13905.89;звонить;1;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1130032;1.3
1130213;Серверное оборудование;Жесткие диски Enterprise SATA;WD;WD2000FYYZ;HDD SATA 2TB 7200RPM 6GB/S 64MB RE WD2000FYYZ WDC;"HDD Family name-RE4/ HDD Capacity-2TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Form Factor-3,5""/ Pallet quantity-800/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-27.5 cm,Shipping Box Depth-49.5 cm,Shipping Box Height-21 cm,Shipping Box Weight-15.05 kg/ Unit Brutto Volume-0.001429 cubm/ Unit Net Weight-0.7 kg/ Unit Gross Weight-0.75 kg/ Parameter Level-3";8012.44;> 100;> 10;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1130213;1.3
1130214;Серверное оборудование;Жесткие диски Enterprise SATA;WD;WD3000FYYZ;HDD SATA 3TB 7200RPM 6GB/S 64MB RE WD3000FYYZ WDC;"HDD Family name-RE4/ HDD Capacity-3TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Form Factor-3,5""/ Pallet quantity-800/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-26.6 cm,Shipping Box Depth-48.8 cm,Shipping Box Height-20.3 cm,Shipping Box Weight-16.15 kg/ Unit Brutto Volume-0.001318 cubm/ Unit Net Weight-0.73 kg/ Unit Gross Weight-0.807 kg/ Parameter Level-3";10992.28;> 40;> 10;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1130214;1.3
1135379;Серверное оборудование;Жесткие диски Enterprise SATA;SEAGATE;ST3000NC002;HDD SATA 3TB 7200RPM 6GB/S 64MB ST3000NC002 SEAGATE;"HDD Family name-Constellation CS/ HDD Capacity-3TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Bytes per Sector-4096 Bytes/sector/ Discs/Heads-3/6/ Average Seek-9.5 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping boxes-on-pallet quantity-40/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-50 cm,Shipping Box Depth-30.5 cm,Shipping Box Height-21.5 cm,Shipping Box Weight-14.1 kg/ Unit Brutto Volume-0.001639 cubm/ Unit Net Weight-0.626 kg/ Unit Gross Weight-0.705 kg/ Parameter Level-3";10296.97;> 40;> 10;36 месяцев;https://ecom.elko.ru/Catalog/Product/1135379;1.3
1121187;Серверное оборудование;Жесткие диски Enterprise SATA;SEAGATE;ST91000640NS;"HDD SATA2.5"" 1TB 7200RPM 64MB ST91000640NS SEAGATE";"HDD Family name-Constellation.2/ HDD Capacity-1TB/ Interface:SATA-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Drive thickness-15mm/ Form Factor-2,5""/ Pallet quantity-1500/ Shipping boxes-on-pallet quantity-50/ Shipping box quantity-30/ Shipping/Package Box Dimensions:Shipping Box Width-24 cm,Shipping Box Depth-50 cm,Shipping Box Height-21 cm,Shipping Box Weight-6.84 kg/ Unit Brutto Volume-0.00084 cubm/ Unit Net Weight-0.2 kg/ Unit Gross Weight-0.228 kg/ Parameter Level-3";12117.99;звонить;звонить;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1121187;1.3
1106666;Серверное оборудование;Жесткие диски Enterprise SATA;HGST;0A39289;HDD SATA 1TB 7200RPM 3GB/S 32MB A7K2000 0A39289 HGST;"HDD Family name-Ultrastar A7K2000/ HDD Capacity-1TB/ Interface:SATA-Yes/ Buffer memory size-32 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-8.5 ms/ Form Factor-3,5""/ Pallet quantity-720/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-40.5 cm,Shipping Box Depth-32.5 cm,Shipping Box Height-21 cm,Shipping Box Weight-13.75 kg/ Unit Brutto Volume-0.001382 cubm/ Unit Net Weight-0.62 kg/ Unit Gross Weight-0.688 kg/ Parameter Level-3";4999.50;> 100;> 10;60 месяцев;https://ecom.elko.ru/Catalog/Product/1106666;1.3
1137776;Серверное оборудование;Жесткие диски Enterprise SATA;SEAGATE;ST4000NM0033;HDD SATA 4TB 7200RPM 6GB/S 128MB ST4000NM0033 SEAGATE;"HDD Family name-Constellation ES.3/ HDD Capacity-4TB/ Interface:SATA 3.0-Yes/ Buffer memory size-128 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-4.16 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping boxes-on-pallet quantity-40/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-30 cm,Shipping Box Depth-49.5 cm,Shipping Box Height-21 cm,Shipping Box Weight-15.5 kg/ Unit Brutto Volume-0.001559 cubm/ Unit Net Weight-0.7 kg/ Unit Gross Weight-0.775 kg/ Parameter Level-3";13972.11;звонить;звонить;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1137776;1.3
1137782;Серверное оборудование;Жесткие диски Enterprise SATA;SEAGATE;ST1000NM0033;HDD SATA 1TB 7200RPM 6GB/S 128MB ST1000NM0033 SEAGATE;"HDD Family name-Constellation ES.3/ HDD Capacity-1TB/ Interface:SATA 3.0-Yes/ Buffer memory size-128 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-4.16 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping boxes-on-pallet quantity-40/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-30.3 cm,Shipping Box Depth-50 cm,Shipping Box Height-21.5 cm,Shipping Box Weight-13.7 kg/ Unit Brutto Volume-0.001629 cubm/ Unit Net Weight-0.605 kg/ Unit Gross Weight-0.685 kg/ Parameter Level-3";5429.92;> 100;> 10;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1137782;1.3
1137783;Серверное оборудование;Жесткие диски Enterprise SATA;SEAGATE;ST2000NM0033;HDD SATA 2TB 7200RPM 6GB/S 128MB ST2000NM0033 SEAGATE;"HDD Family name-Constellation ES.3/ HDD Capacity-2TB/ Interface:SATA 3.0-Yes/ Buffer memory size-128 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-4.16 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping boxes-on-pallet quantity-40/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-30 cm,Shipping Box Depth-49.5 cm,Shipping Box Height-21.5 cm,Shipping Box Weight-14.3 kg/ Unit Brutto Volume-0.001596 cubm/ Unit Net Weight-0.635 kg/ Unit Gross Weight-0.715 kg/ Parameter Level-3";8211.10;> 100;> 100;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1137783;1.3
1137784;Серверное оборудование;Жесткие диски Enterprise SATA;SEAGATE;ST3000NM0033;HDD SATA 3TB 7200RPM 6GB/S 128MB ST3000NM0033 SEAGATE;"HDD Family name-Constellation ES.3/ HDD Capacity-3TB/ Interface:SATA 3.0-Yes/ Buffer memory size-128 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-4.16 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping boxes-on-pallet quantity-40/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-30 cm,Shipping Box Depth-50 cm,Shipping Box Height-21 cm,Shipping Box Weight-15.6 kg/ Unit Brutto Volume-0.00158 cubm/ Unit Net Weight-0.655 kg/ Unit Gross Weight-0.78 kg/ Parameter Level-3";10992.28;> 100;> 10;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1137784;1.3
1140902;Серверное оборудование;Жесткие диски Enterprise SATA;HGST;0F14690;HDD SATA 2TB 7200RPM 6GB/S 64MB A7K4000 0F14690 HGST;"HDD Family name-Ultrastar 7K4000/ HDD Capacity-2TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-8 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-33 cm,Shipping Box Depth-40 cm,Shipping Box Height-21 cm,Shipping Box Weight-15.3 kg/ Unit Brutto Volume-0.001386 cubm/ Unit Net Weight-0.69 kg/ Unit Gross Weight-0.765 kg/ Parameter Level-3";7714.46;> 100;7;60 месяцев;https://ecom.elko.ru/Catalog/Product/1140902;1.3
1140903;Серверное оборудование;Жесткие диски Enterprise SATA;HGST;0F14689;HDD SATA 3TB 7200RPM 6GB/S 64MB A7K4000 0F14689 HGST;"HDD Family name-Ultrastar 7K4000/ HDD Capacity-3TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-8 ms/ Form Factor-3,5""/ Pallet quantity-720/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-33 cm,Shipping Box Depth-40 cm,Shipping Box Height-22.5 cm,Shipping Box Weight-15.25 kg/ Unit Brutto Volume-0.001485 cubm/ Unit Net Weight-0.69 kg/ Unit Gross Weight-0.763 kg/ Parameter Level-3";10429.41;> 100;9;60 месяцев;https://ecom.elko.ru/Catalog/Product/1140903;1.3
1140876;Серверное оборудование;Жесткие диски Enterprise SATA;WD;WD2000F9YZ;HDD SATA 2TB 7200RPM 6GB/S 64MB WD2000F9YZ WDC;"HDD Family name-Se/ HDD Capacity-2TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Form Factor-3,5""/ Pallet quantity-800/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-27 cm,Shipping Box Depth-49 cm,Shipping Box Height-22 cm,Shipping Box Weight-15 kg/ Unit Brutto Volume-0.001455 cubm/ Unit Net Weight-0.7 kg/ Unit Gross Weight-0.75 kg/ Parameter Level-3";7582.02;> 10;3;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1140876;1.3
1146043;Серверное оборудование;Жесткие диски Enterprise SATA;WD;WD5003ABYZ;HDD SATA 500GB 7200RPM 6GB/S 64MB WD5003ABYZ WDC;"HDD Capacity-500GB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Average Seek-30 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-27.5 cm,Shipping Box Depth-48.8 cm,Shipping Box Height-21.5 cm,Shipping Box Weight-10.1 kg/ Unit Brutto Volume-0.001443 cubm/ Unit Net Weight-0.45 kg/ Unit Gross Weight-0.505 kg/ Parameter Level-3";4734.63;звонить;звонить;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1146043;1.3
1146044;Серверное оборудование;Жесткие диски Enterprise SATA;WD;WD1003FBYZ;HDD SATA 1TB 7200RPM 6GB/S 64MB WD1003FBYZ WDC;"HDD Capacity-1TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Average Seek-33 ms/ Form Factor-3,5""/ Pallet quantity-800/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-27 cm,Shipping Box Depth-50 cm,Shipping Box Height-21 cm,Shipping Box Weight-14.06 kg/ Unit Brutto Volume-0.001418 cubm/ Unit Net Weight-0.68 kg/ Unit Gross Weight-0.703 kg/ Parameter Level-3";5628.57;> 100;> 10;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1146044;1.3
1151618;Серверное оборудование;Жесткие диски Enterprise SATA;WD;WD1002F9YZ;HDD SATA 1TB 7200RPM 6GB/S 128MB WD1002F9YZ WDC;"HDD Family name-Se/ HDD Capacity-1TB/ Interface:SATA 3.0-Yes/ Buffer memory size-128 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-4.2 ms/ Form Factor-3,5""/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-27.5 cm,Shipping Box Depth-49 cm,Shipping Box Height-21.5 cm,Shipping Box Weight-9.7 kg/ Unit Brutto Volume-0.001449 cubm/ Unit Net Weight-0.45 kg/ Unit Gross Weight-0.485 kg/ Parameter Level-3";4867.06;> 100;> 10;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1151618;1.3
1153227;Серверное оборудование;Жесткие диски Enterprise SATA;HGST;0F18335;HDD SATA 6TB 7200RPM 6GB/S 64MB HE6 0F18335 HGST;"HDD Family name-Ultrastar He6/ HDD Capacity-6TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-8.5 ms/ Form Factor-3,5""/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-28 cm,Shipping Box Depth-50 cm,Shipping Box Height-22 cm,Shipping Box Weight-14 kg/ Unit Brutto Volume-0.00154 cubm/ Unit Net Weight-0.64 kg/ Unit Gross Weight-0.7 kg/ Parameter Level-3";25030.59;> 100;> 10;60 месяцев;https://ecom.elko.ru/Catalog/Product/1153227;1.3
1157185;Серверное оборудование;Жесткие диски Enterprise SATA;TOSHIBA;MG03ACA200;HDD SATA 2TB 7200RPM 6GB/S 64MB MG03ACA200 TOSHIBA;"HDD Capacity-2TB/ Interface:SATA 3.0-Yes/ Buffer memory size-64 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-8.5 ms/ Form Factor-3,5""/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-24 cm,Shipping Box Depth-50 cm,Shipping Box Height-31 cm,Shipping Box Weight-15 kg/ Unit Brutto Volume-0.00186 cubm/ Unit Net Weight-0.7 kg/ Unit Gross Weight-0.75 kg/ Parameter Level-3";7284.03;> 100;3;60 месяцев;https://ecom.elko.ru/Catalog/Product/1157185;1.3
1163535;Серверное оборудование;Жесткие диски Enterprise SATA;HGST;0F23021;HDD SATA 6TB 7200RPM 6GB/S 128MB 7K6000 0F23021 HGST;"HDD Family name-Ultrastar 7K6000/ HDD Capacity-6TB/ Interface:SATA 3.0-Yes/ Buffer memory size-128 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Average Seek-7.6 ms/ Form Factor-3,5""/ Dimensions-26.1x101.6x147mm/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-29 cm,Shipping Box Depth-49 cm,Shipping Box Height-21 cm,Shipping Box Weight-14.8 kg/ Unit Brutto Volume-0.001492 cubm/ Unit Net Weight-0.715 kg/ Unit Gross Weight-0.74 kg/ Parameter Level-3";22580.51;> 100;> 10;60 месяцев;https://ecom.elko.ru/Catalog/Product/1163535;1.3
1164218;Серверное оборудование;Корпуса для серверов;SUPERMICRO;CSE-213AC-R920LPB;SERVER CHASSIS 2U 920W CSE-213AC-R920LPB SUPERMICRO;"Case Type-2U rack/ PSU Output Power-920 Watts/ Drive Bays:2.5"" SAS/SATA Hot-swap-16/ Cooling & Ventilation System-3x 8cm high-performance PWM fans/ Colour-Black/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-28 cm,Shipping Box Depth-97 cm,Shipping Box Height-76 cm,Shipping Box Weight-28 kg/ Unit Brutto Volume-0.2064 cubm/ Unit Net Weight-20.9 kg/ Unit Gross Weight-28 kg/ Parameter Level-3";59331.79;> 10;2;36 месяцев;https://ecom.elko.ru/Catalog/Product/1164218;9
1154985;Серверное оборудование;Корпуса для серверов;SUPERMICRO;CSE-836BE16-R1K28B;SERVER CHASSIS 3U 1280W EATX CSE-836BE16-R1K28B SUPERMICRO;"Case Type-3U rack/ PSU Output Power-1280 Watts/ Mainboard Form Factor:ATX-Yes,EATX-Yes/ Drive Bays:3.5"" SAS Hot-swap-16/ Input/Output connectors:USB 2.0-2,COM-2/ Cooling & Ventilation System-3x 80mm Hot-swap 4-pin PWM Fans, 2x 80mm Rear-exhaust 4-pin PWM Fans/ Colour-Black/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-69 cm,Shipping Box Depth-95 cm,Shipping Box Height-45 cm,Shipping Box Weight-37.3 kg/ Unit Brutto Volume-0.295 cubm/ Unit Net Weight-21 kg/ Unit Gross Weight-37.3 kg/ Parameter Level-3";93964.06;5;1;36 месяцев;https://ecom.elko.ru/Catalog/Product/1154985;9
1153081;Серверное оборудование;Корпуса для серверов;SUPERMICRO;CSE-842I-500B;SERVER CHASSIS 4U 500W BLACK CSE-842I-500B SUPERMICRO;"Case Type-4U rack/ PSU Output Power-500 Watts/ Mainboard Form Factor:ATX-Yes,EATX-Yes,MicroATX-Yes/ Drive Bays:3.5"" Internal-5,5.25"" External-3/ Input/Output connectors:USB 2.0-2/ Cooling & Ventilation System-1x Front Intake 9cm PWM cooling fan, 2x Rear 8cm PWM cooling fans/ Colour-Black/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-64 cm,Shipping Box Depth-73.2 cm,Shipping Box Height-33.5 cm,Shipping Box Weight-17.9 kg/ Unit Brutto Volume-0.1569 cubm/ Unit Net Weight-9.3 kg/ Unit Gross Weight-17.9 kg/ Parameter Level-3";17812.78;> 10;1;36 месяцев;https://ecom.elko.ru/Catalog/Product/1153081;9
1146288;Серверное оборудование;Корпуса для серверов;SUPERMICRO;CSE-825TQ-R500WB;SERVER CHASSIS 2U 500W BLACK CSE-825TQ-R500WB SUPERMICRO;"Case Type-2U rack/ PSU Output Power-500 Watts/ Drive Bays:3.5"" SAS/SATA Hot-swap-8/ Colour-Black/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-67 cm,Shipping Box Depth-87 cm,Shipping Box Height-28.5 cm,Shipping Box Weight-30 kg/ Unit Brutto Volume-0.1661 cubm/ Unit Net Weight-17 kg/ Unit Gross Weight-30 kg/ Parameter Level-3";47213.80;звонить;2;36 месяцев;https://ecom.elko.ru/Catalog/Product/1146288;9
